created_at,label,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
2022-11-25 20:10:03+00:00,1.0,"['gempa', 'bumi', 'guncang', 'cianjur', 'jawa', 'barat', 'gempa', 'sabtu', 'wib', 'kumparannews', 'dailyupdate']",0.0,0.0,1.0,2.0,in,7.59692754985242e+17,1.59623478151126e+18,kumparan,https://twitter.com/kumparan/status/1596234781511266306
2022-11-25 20:10:56+00:00,-1.0,"['youtube', 'rawan', 'bencana', 'penuh', 'butuh', 'beban', 'sintas', 'gempacianjur']",0.0,0.0,0.0,0.0,in,52003112.0,1.59623500608668e+18,DuddyRS,https://twitter.com/DuddyRS/status/1596235006086680577
2022-11-25 20:15:15+00:00,1.0,"['info', 'gempa', 'mag', 'nov', 'wib', 'lok', 'ls', 'bt', 'km', 'baratlaut', 'kabcianjurjabar', 'kedlmn', 'km', 'bmkg']",1.0,0.0,6.0,14.0,in,1.12380363529982e+18,1.59623609195026e+18,bmkgwilayah2,https://twitter.com/bmkgwilayah2/status/1596236091950264321
2022-11-25 20:19:03+00:00,1.0,"['populer', 'bmkg', 'alas', 'gempa', 'susul', 'cianjur', 'imbau', 'warga', 'jauh', 'bukit', 'video', 'alas', 'banjarmasin']",0.0,0.0,0.0,0.0,in,2508650070.0,1.5962370471233e+18,nolantv_berita,https://twitter.com/nolantv_berita/status/1596237047123304448
2022-11-25 20:19:09+00:00,1.0,"['gempa', 'mag', 'nov', 'wib', 'lok', 'ls', 'bt', 'pusat', 'gempa', 'darat', 'km', 'baratlaut', 'cianjur', 'kedlmn', 'km', 'rasa', 'mmi', 'ii', 'cilaku', 'ii', 'cileber', 'ii', 'cianjur', 'ii', 'warungkondang', 'via', 'infobmkg', 'elshintanews']",0.0,0.0,1.0,7.0,in,121640063.0,1.59623707335029e+18,RadioElshinta,https://twitter.com/RadioElshinta/status/1596237073350299648
2022-11-25 20:22:21+00:00,1.0,"['rumah', 'warga', 'sila', 'ambil', 'korban', 'gempa', 'cianjur', 'scarf', 'amp', 'topi', 'jaket', 'pria', 'amp', 'sweater', 'anak', 'bikin', 'wanita', 'jual', 'karya', 'gratis', 'butuh', 'terima', 'kasih', 'maureenmbe', 'hat']",0.0,6.0,20.0,216.0,in,100564440.0,1.59623787997367e+18,BruceEmond,https://twitter.com/BruceEmond/status/1596237879973679105
2022-11-25 20:23:27+00:00,1.0,"['gempa', 'susul', 'm', 'goyang', 'cianjur', 'sabtu', 'dinihari']",0.0,0.0,0.0,0.0,in,1.44212273388666e+18,1.59623815507771e+18,Zyanpatra,https://twitter.com/Zyanpatra/status/1596238155077718016
2022-11-25 20:23:50+00:00,1.0,"['tinjau', 'lokasi', 'dampak', 'gempa', 'cianjur', 'menhub', 'kunjung', 'ungsi', 'serah', 'bantu']",0.0,0.0,0.0,0.0,in,1.23539489583505e+18,1.59623825264596e+18,mbsnews_id,https://twitter.com/mbsnews_id/status/1596238252645965824
2022-11-25 20:25:36+00:00,1.0,"['gempa', 'susul', 'm', 'goyang', 'cianjur', 'sabtu']",1.0,0.0,3.0,2.0,in,17128975.0,1.59623869611391e+18,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1596238696113917952
2022-11-25 20:25:56+00:00,1.0,"['polisi', 'kerah', 'tim', 'sehat', 'bantu', 'korban', 'gempa', 'cianjur', 'polres', 'bogor', 'polda', 'jabar', 'bantu', 'korban', 'bencana', 'alam', 'gempa', 'cianjur', 'turun', 'tim', 'sehat', 'sidokes', 'polres', 'bogor', 'polda', 'jabar', 'ungsi', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'poldajabar']",0.0,0.0,0.0,0.0,in,1.59319751932805e+18,1.59623877851938e+18,polsekAntapani1,https://twitter.com/polsekAntapani1/status/1596238778519388161
2022-11-25 20:30:07+00:00,1.0,"['cari', 'puluh', 'korban', 'gempa', 'cianjur', 'basarnas', 'kerah', 'anjing', 'sar']",0.0,0.0,0.0,0.0,in,9.49224511508955e+17,1.59623983098746e+18,Joglosemarnews,https://twitter.com/Joglosemarnews/status/1596239830987464705
2022-11-25 20:31:11+00:00,1.0,"['polres', 'probolinggo', 'gelar', 'sholat', 'ghoib', 'doa', 'korban', 'gempa', 'bumi', 'cianjur']",0.0,0.0,0.0,0.0,in,1.58443247956112e+18,1.59624010294218e+18,Banyuany2Polsek,https://twitter.com/Banyuany2Polsek/status/1596240102942183424
2022-11-25 20:33:13+00:00,1.0,"['kuat', 'sinergitas', 'negeri', 'musibah', 'gempa', 'kab', 'cianjur', 'jawa', 'barat', 'polri', 'stakeholder', 'kait', 'senantiasa', 'melindungimelayaniwarga', 'kerah', 'unsur', 'kuat', 'sarana', 'prasarana', 'baik', 'tolong', 'maksimal']",0.0,0.0,0.0,0.0,in,1.26799671308982e+18,1.59624061228167e+18,HBojongsari,https://twitter.com/HBojongsari/status/1596240612281679872
2022-11-25 20:33:34+00:00,1.0,"['gp', 'ansor', 'dki', 'jakarta', 'fk', 'untar', 'berangkat', 'dokter', 'lokasi', 'bencana', 'gempa', 'cianjur', 'liputanid']",0.0,0.0,0.0,1.0,in,1.34614326845143e+18,1.5962407022495e+18,Liputan12id,https://twitter.com/Liputan12id/status/1596240702249504768
2022-11-25 20:37:43+00:00,1.0,"['tim', 'peduli', 'bencana', 'gempa', 'cianjur', 'dpp', 'pkb', 'gerak', 'bantu', 'warga', 'dampak', 'tanggap', 'darurat']",1.0,3.0,2.0,9.0,in,69183155.0,1.5962417437621e+18,detikcom,https://twitter.com/detikcom/status/1596241743762100226
2022-11-25 20:37:48+00:00,1.0,"['seputarenergi', 'semangat', 'pertamina', 'salur', 'bantu', 'masyarakat', 'dampak', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,1.37565872932503e+18,1.59603105146565e+18,astutzi,https://twitter.com/astutzi/status/1596241767489490944
2022-11-25 20:38:27+00:00,1.0,"['polri', 'melindungimelayaniwarga', 'kerah', 'upaya', 'evakuasi', 'bantu', 'korban', 'gempa', 'cianjur', 'anjing', 'lacak', 'tim', 'k', 'milik', 'ditpolsatwa', 'polri', 'terjun', 'cepat', 'proses', 'cari', 'korban', 'runtuh', 'bangun', 'sinergitas', 'negeri']",0.0,0.0,0.0,0.0,in,1.26799671308982e+18,1.59624192961573e+18,HBojongsari,https://twitter.com/HBojongsari/status/1596241929615732739
2022-11-25 20:39:20+00:00,1.0,"['polres', 'probolinggo', 'gelar', 'sholat', 'ghoib', 'doa', 'korban', 'gempa', 'bumi', 'cianjur']",0.0,0.0,0.0,0.0,in,1.58443247956112e+18,1.59624215423787e+18,Banyuany2Polsek,https://twitter.com/Banyuany2Polsek/status/1596242154237878272
2022-11-25 20:41:02+00:00,1.0,"['mitigasi', 'gempa', 'cianjur', 'bin', 'aplikasi', 'canggih', 'mitigasibencana']",0.0,0.0,0.0,0.0,in,79130206.0,1.59624258016487e+18,jpnncom,https://twitter.com/jpnncom/status/1596242580164878336
2022-11-25 20:42:30+00:00,1.0,"['mari', 'bersamasama', 'ringan', 'beban', 'korban', 'gempa', 'bumi', 'cianjur', 'tuker', 'livinpoin', 'milik', 'yayasan', 'amal', 'ins', 'mandiriitukeren', 'bmristory', 'mandiri', 'mandirianinfo']",0.0,1.0,0.0,0.0,in,1.37928738704651e+18,1.59624294981327e+18,MMandirian,https://twitter.com/MMandirian/status/1596242949813276681
2022-11-25 20:44:07+00:00,1.0,"['mitigasi', 'gempa', 'cianjur', 'bin', 'aplikasicanggih']",0.0,0.0,0.0,0.0,in,1.44212273388666e+18,1.59624335484442e+18,Zyanpatra,https://twitter.com/Zyanpatra/status/1596243354844426240
2022-11-25 20:45:33+00:00,1.0,"['shalat', 'jumat', 'cianjur', 'guncang', 'gempa', 'bumi', 'temanteman', 'mari', 'doa', 'saudarasaudara', 'moga', 'kuat', 'sehat', 'tabah', 'lewat', 'musibah', 'prayforcinjur']",0.0,0.0,0.0,0.0,in,1.54941516311928e+18,1.59624371646093e+18,IndhiraRamadha,https://twitter.com/IndhiraRamadha/status/1596243716460933120
2022-11-25 20:49:10+00:00,1.0,"['cianjur', 'ngerti', 'bet', 'bmkg', 'lwt', 'timeline', 'gempa', 'mulu', 'stay', 'safe', 'everyone']",0.0,0.0,0.0,0.0,in,164965737.0,1.59624462513134e+18,dedyrstwn,https://twitter.com/dedyrstwn/status/1596244625131347968
2022-11-25 20:51:11+00:00,1.0,"['populer', 'tangis', 'sopir', 'ambulans', 'lihat', 'jenazah', 'korban', 'gempa', 'cianjur', 'keluarga', 'video', 'ambulans', 'beritaterbaru']",0.0,0.0,0.0,0.0,in,2508650070.0,1.59624513357365e+18,nolantv_berita,https://twitter.com/nolantv_berita/status/1596245133573656576
2022-11-25 20:58:14+00:00,1.0,"['bakti', 'manusia', 'dpp', 'walubi', 'majelis', 'gabung', 'korban', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",0.0,0.0,0.0,0.0,in,443437683.0,1.5962469103475e+18,walubipusat,https://twitter.com/walubipusat/status/1596246910347509760
2022-11-25 20:58:52+00:00,1.0,"['satu', 'rakyat', 'rasa', 'duka', 'semangat', 'bangkit', 'korban', 'gempa', 'cianjur', 'larut', 'sedih']",4.0,25.0,24.0,242.0,in,2287949533.0,1.59624706727742e+18,DediMulyadi71,https://twitter.com/DediMulyadi71/status/1596247067277422592
2022-11-25 21:00:01+00:00,1.0,"['gempa', 'cianjur', 'warga', 'hilang', 'korban', 'tewas', 'jiwa', 'saksi', 'berita', 'lengkap', 'kabar', 'pagi', 'rendra', 'kusuma', 'wib', 'tvone', 'amp', 'live', 'streaming', 'klik', 'kabarpagitvone', 'cariberitaditvone']",0.0,1.0,2.0,5.0,in,55507370.0,1.59624735863472e+18,tvOneNews,https://twitter.com/tvOneNews/status/1596247358634721280
2022-11-25 21:02:39+00:00,1.0,"['peduli', 'korban', 'gempa', 'cianjur', 'polda', 'kaltim', 'gelar', 'sholat', 'ghoib', 'doa', 'balikpapan', 'rangka', 'doa', 'korban', 'tinggal', 'dunia', 'musibah', 'gempa', 'bumi', 'cianjur', 'polda', 'kaltim', 'gelar', 'sholat', 'ghoib', 'doa']",0.0,0.0,0.0,1.0,in,1.1829762292106e+18,1.59624801818525e+18,Humaspolseksam2,https://twitter.com/Humaspolseksam2/status/1596248018185256960
2022-11-25 21:04:05+00:00,1.0,"['gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,1.51366451570707e+18,1.59624837954091e+18,AdindaSuryahad4,https://twitter.com/AdindaSuryahad4/status/1596248379540918272
2022-11-25 21:08:58+00:00,-1.0,"['cnnindonesia', 'hubung', 'ya', 'gempa', 'cianjur']",0.0,1.0,0.0,0.0,in,420156199.0,1.59597092752674e+18,DONT_W0RRY,https://twitter.com/DONT_W0RRY/status/1596249609076367360
2022-11-25 21:22:09+00:00,1.0,"['kapolres', 'malang', 'akbp', 'putu', 'kholis', 'aryana', 'ajak', 'segenap', 'personel', 'masyarakat', 'laksana', 'shalat', 'gaib', 'tahlil', 'doa', 'korban', 'gempa', 'cianjur', 'jawa', 'barat', 'masjid', 'ashumul', 'muhsinin', 'mako', 'polres', 'malang', 'jumat', 'shalat', 'gaib', 'laksana', 'lepas']",0.0,0.0,0.0,1.0,in,1.55439411825562e+18,1.59625292912384e+18,PolsekWajak_,https://twitter.com/PolsekWajak_/status/1596252929123848192
2022-11-25 21:25:11+00:00,-1.0,"['tokopediacare', 'baik', 'kadang', 'halang', 'belanja', 'tokopedia', 'posko', 'bantu', 'korban', 'gempa', 'cianjur', 'plus', 'eh', 'jegal', 'plus', 'henti', 'kebaikanhanyaomdo']",0.0,1.0,0.0,0.0,in,1.11870057065349e+18,1.591663681792e+18,AhmadIl33692401,https://twitter.com/AhmadIl33692401/status/1596253689865326592
2022-11-25 21:26:04+00:00,1.0,"['gempa', 'bumi', 'guncang', 'wilayah', 'barat', 'daya', 'cianjur', 'jawa', 'barat', 'timbul', 'rusa', 'serius', 'sebab', 'banyak', 'korban', 'jiwa', 'jatuh', 'gempa', 'kuat', 'magnitudo', 'akibat', 'rusa', 'potensi']",0.0,0.0,0.0,1.0,in,46693036.0,1.59625391349341e+18,inilahdotcom,https://twitter.com/inilahdotcom/status/1596253913493417984
2022-11-25 21:26:31+00:00,1.0,"['sinergitas', 'negeri', 'guyur', 'hujan', 'lebat', 'personel', 'brimob', 'polri', 'melindungimelayaniwarga', 'diri', 'tenda', 'darurat', 'kampung', 'rawa', 'cina', 'kab', 'cianjur', 'jawa', 'barat', 'tenda', 'darurat', 'diri', 'istirahat', 'korban', 'selamat', 'pasca', 'gempa']",0.0,0.0,0.0,0.0,in,1.26799671308982e+18,1.59625402579969e+18,HBojongsari,https://twitter.com/HBojongsari/status/1596254025799696385
2022-11-25 21:26:31+00:00,1.0,"['personil', 'polres', 'takalar', 'warga', 'masyarakat', 'kabupaten', 'takalar', 'gelar', 'sholat', 'gaib', 'laksana', 'sholat', 'jumat', 'masjid', 'assalam', 'doa', 'korban', 'bencana', 'alam', 'gempa', 'kabupaten', 'cianjur', 'polrestakalarkeren', 'polrestakalarpedulicianjur', 'humaspolrestakalar']",0.0,0.0,0.0,0.0,in,1.44058880403363e+18,1.59625402624468e+18,polres_takalar,https://twitter.com/polres_takalar/status/1596254026244685824
2022-11-25 21:26:36+00:00,1.0,"['salat', 'jumat', 'gaib', 'lokasi', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,1.33694437302032e+18,1.5962540487597e+18,maciregar,https://twitter.com/maciregar/status/1596254048759709696
2022-11-25 21:27:33+00:00,1.0,"['sinergitas', 'negeri', 'polri', 'hadir', 'masyarakat', 'dampak', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'kali', 'polri', 'melindungimelayaniwarga', 'dengannmenyalurkan', 'bantu', 'logistik', 'korban', 'gempa', 'wilayah', 'isolir', 'helikopter']",0.0,0.0,0.0,2.0,in,1.50836418201796e+18,1.59625428624961e+18,FirmanRiza6,https://twitter.com/FirmanRiza6/status/1596254286249615361
2022-11-25 21:28:14+00:00,1.0,"['alhamdulillah', 'terimakasih', 'bantu', 'pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,1.59321469119065e+18,1.59625446012029e+18,nanaykla,https://twitter.com/nanaykla/status/1596254460120293376
2022-11-25 21:29:08+00:00,1.0,"['mantap', 'banget', 'deh', 'pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,7.8946865006746e+17,1.59625468360538e+18,doqlete,https://twitter.com/doqlete/status/1596254683605389312
2022-11-25 21:30:05+00:00,1.0,"['salut', 'banget', 'peduli', 'pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,7.70402811116781e+17,1.59625492235773e+18,lakeqs,https://twitter.com/lakeqs/status/1596254922357739520
2022-11-25 21:31:04+00:00,1.0,"['dpp', 'ppp', 'kirim', 'tim', 'tanggap', 'bencana', 'bantu', 'tangan', 'korban', 'gempa', 'cianjur', 'moga', 'bantu', 'ringan', 'korban', 'gempa', 'cianjur', 'prayforcianjur', 'partaippp']",0.0,2.0,14.0,29.0,in,219664498.0,1.59625517041694e+18,DPP_PPP,https://twitter.com/DPP_PPP/status/1596255170416943105
2022-11-25 21:34:59+00:00,1.0,"['kerja', 'bagus', 'pertamina', 'layan', 'baik', 'pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,1.43544346177211e+18,1.59625615710633e+18,asrafadrizel,https://twitter.com/asrafadrizel/status/1596256157106339842
2022-11-25 21:36:04+00:00,1.0,"['pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur', 'alhamdulillah', 'moga', 'manfaat']",0.0,0.0,0.0,0.0,in,1.45098835076091e+18,1.59625643071334e+18,hhawO00,https://twitter.com/hhawO00/status/1596256430713344000
2022-11-25 21:36:45+00:00,1.0,"['wujud', 'peduli', 'pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,1.43522759320518e+18,1.59625660278467e+18,masrakasj,https://twitter.com/masrakasj/status/1596256602784673792
2022-11-25 21:37:18+00:00,-1.0,"['aman', 'polisi', 'pemuda', 'cegat', 'mobil', 'bantu', 'gempa', 'cianjur', 'mintamaaf']",0.0,0.0,0.0,0.0,in,1.18214753057169e+18,1.59625673906986e+18,TRENdotNEWS,https://twitter.com/TRENdotNEWS/status/1596256739069861888
2022-11-25 21:37:21+00:00,1.0,"['instruksi', 'menteri', 'bumn', 'erickthohir', 'pupuk', 'indonesia', 'kirim', 'bahan', 'bantu', 'galang', 'dana', 'korban', 'gempa', 'cianjur', 'jasa', 'marga', 'terjun', 'anggota', 'tim', 'jasa', 'mapala', 'proses', 'evakuasi', 'bangkitbersamaet']",1.0,0.0,7.0,8.0,in,1004194399.0,1.59625675237035e+18,Bella_beneamata,https://twitter.com/Bella_beneamata/status/1596256752370356225
2022-11-25 21:38:29+00:00,1.0,"['sinergitas', 'negeri', 'pasca', 'gempa', 'bumi', 'landa', 'kabupaten', 'cianjur', 'jawa', 'barat', 'november', 'silam', 'polri', 'polisi', 'resor', 'cianjur', 'melindungimelayaniwarga', 'laksana', 'patroli', 'malam', 'wilayah', 'mukim', 'masyarakat', 'dampak', 'gempa', 'bumi']",0.0,0.0,0.0,2.0,in,1.50836418201796e+18,1.5962570398563e+18,FirmanRiza6,https://twitter.com/FirmanRiza6/status/1596257039856308224
2022-11-25 21:40:36+00:00,1.0,"['kuat', 'sinergitas', 'negeri', 'musibah', 'gempa', 'kab', 'cianjur', 'jawa', 'barat', 'polri', 'stakeholder', 'kait', 'senantiasa', 'melindungimelayaniwarga', 'kerah', 'unsur', 'kuat', 'sarana', 'prasarana', 'baik', 'tolong', 'maksimal']",0.0,0.0,0.0,2.0,in,1.50836418201796e+18,1.59625757047352e+18,FirmanRiza6,https://twitter.com/FirmanRiza6/status/1596257570473529345
2022-11-25 21:41:58+00:00,1.0,"['gempa', 'magnitudo', 'skala', 'indonesia', 'gempa', 'akibat', 'tsunami', 'deret', 'gempa', 'mati', 'indonesia', 'gempabumi', 'gempa', 'cianjur', 'berita', 'beritanasional', 'beritaviral']",0.0,0.0,1.0,11.0,in,1.09155710100294e+18,1.59625776951422e+18,gadisresidu_b3,https://twitter.com/gadisresidu_b3/status/1596257913542414337
2022-11-25 21:43:33+00:00,1.0,"['helikopter', 'polri', 'salur', 'bantu', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,1.33694437302032e+18,1.59625831178698e+18,maciregar,https://twitter.com/maciregar/status/1596258311786987520
2022-11-25 21:44:01+00:00,1.0,"['polres', 'probolinggo', 'gelar', 'sholat', 'ghoib', 'doa', 'korban', 'gempa', 'bumi', 'cianjur', 'pelayananpublik', 'kipp', 'polripresisi', 'jatimbangkit', 'listyosigitprabowo', 'listyosigitprabowo', 'divisihumaspolri', 'humaspoldajatim', 'polisiindonesia', 'endlessprobolinggo', 'kemenpanrb', 'wikimediaid']",0.0,0.0,0.0,0.0,in,1.40837533370375e+18,1.59625843191228e+18,PKrejengan,https://twitter.com/PKrejengan/status/1596258431912284160
2022-11-25 21:46:22+00:00,1.0,"['polres', 'probolinggo', 'gelar', 'sholat', 'ghoib', 'doa', 'korban', 'gempa', 'bumi', 'cianjur', 'pelayananpublik', 'kipp', 'polripresisi', 'jatimbangkit', 'listyosigitprabowo', 'listyosigitprabowo', 'divisihumaspolri', 'humaspoldajatim', 'polisiindonesia', 'endlessprobolinggo', 'kemenpanrb', 'wikimediaid']",0.0,0.0,0.0,0.0,in,1.40837533370375e+18,1.59625902287711e+18,PKrejengan,https://twitter.com/PKrejengan/status/1596259022877110272
2022-11-25 21:49:37+00:00,1.0,"['polres', 'nganjuk', 'polres', 'tetangga', 'kirim', 'bantu', 'kemanusian', 'korban', 'gempa', 'cianjur', 'divhumaspolri', 'bidhumaspoldajatim', 'kapolresnganjuk', 'polresnganjuk', 'bolokuompolisi', 'humaspolresnganjuk', 'polisiindonesia']",5.0,10.0,2.0,23.0,in,1.45425519732517e+18,1.59625983758712e+18,polresnganjuk0,https://twitter.com/polresnganjuk0/status/1596259837587120129
2022-11-25 21:50:02+00:00,1.0,"['salur', 'bantu', 'dkmg', 'tahap', 'korban', 'gempa', 'cianjur', 'baru', 'bantu', 'berita']",0.0,0.0,0.0,0.0,in,2508657594.0,1.59625994620281e+18,nolantv_viral,https://twitter.com/nolantv_viral/status/1596259946202812417
2022-11-25 21:50:47+00:00,1.0,"['posko', 'bencana', 'bumn', 'layan', 'butuh', 'korban', 'bencana', 'gempa', 'cianjur', 'jawa', 'barat', 'satgasbencanabumn', 'bumnuntukindonesia']",0.0,0.0,0.0,0.0,in,1.43552601473032e+18,1.59626013362906e+18,Bumn_Crbn_Sigap,https://twitter.com/Bumn_Crbn_Sigap/status/1596260133629067264
2022-11-25 21:53:37+00:00,1.0,"['sobatbumn', 'satgas', 'bumn', 'provinsi', 'jawa', 'barat', 'upaya', 'salur', 'bantu', 'ringan', 'dampak', 'bencana', 'gempa', 'landa', 'kabupaten', 'cianjur', 'senin']",0.0,0.0,0.0,0.0,in,1.43552601473032e+18,1.59626084623335e+18,Bumn_Crbn_Sigap,https://twitter.com/Bumn_Crbn_Sigap/status/1596260846233354240
2022-11-25 21:54:06+00:00,1.0,"['bantu', 'tanggulang', 'gempa', 'cianjur', 'bin', 'aplikasi', 'sibe']",0.0,0.0,0.0,0.0,in,7.45849790332805e+17,1.59626096675216e+18,ivooxid,https://twitter.com/ivooxid/status/1596260966752169984
2022-11-25 21:54:33+00:00,1.0,"['pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur', 'masyaallah', 'terimakasih', 'pertamina', 'bantu']",0.0,0.0,0.0,0.0,in,1.52850230573756e+18,1.59626107963798e+18,ASafitri221,https://twitter.com/ASafitri221/status/1596261079637983232
2022-11-25 21:54:59+00:00,1.0,"['runtuh', 'bangun', 'pasca', 'gempa', 'cianjur', 'fenomena', 'masyarakat', 'sana', 'anggap', 'mukjizat', 'diri', 'kokoh', 'rumah', 'tuhan', 'ilmu', 'tahu', 'arsitektur', 'kalah', 'hakulyakin']",2.0,26.0,24.0,154.0,in,1.09155710100294e+18,1.59626118876119e+18,gadisresidu_b3,https://twitter.com/gadisresidu_b3/status/1596261188761194496
2022-11-25 21:55:14+00:00,1.0,"['alhamdulilah', 'neng', 'pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur', 'makasih', 'bentuk', 'peduli']",0.0,0.0,0.0,0.0,in,7.84264904635133e+17,1.59626125336183e+18,crscodile,https://twitter.com/crscodile/status/1596261253361831936
2022-11-25 21:55:14+00:00,1.0,"['reta', 'muncul', 'bibir', 'kawah', 'gunung', 'gede', 'pangrango', 'imbas', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,136476619.0,1.59626125471224e+18,kangandribdg,https://twitter.com/kangandribdg/status/1596261254712246274
2022-11-25 21:55:39+00:00,1.0,"['sigap', 'pertamina', 'salur', 'ton', 'beras', 'bantu', 'dapur', 'korban', 'gempa', 'cianjur', 'terimakasih', 'ringan', 'beban', 'korban', 'gempa']",0.0,0.0,0.0,0.0,in,7.87991784739659e+17,1.59626135840401e+18,fqave,https://twitter.com/fqave/status/1596261358404014080
2022-11-25 21:59:56+00:00,-1.0,"['mbroo', 'kadrun', 'gak', 'berani', 'hujat', 'arab', 'saudi', 'bilang', 'bhw', 'gempa', 'cianjur', 'krn', 'maksiat', 'sana']",0.0,0.0,0.0,0.0,in,2229536641.0,1.59608353446861e+18,OlaAdonara,https://twitter.com/OlaAdonara/status/1596262436629536768
2022-11-25 22:06:02+00:00,-1.0,"['gempa', 'cianjur', 'jawa', 'barat', 'sebab', 'ribu', 'orang', 'lukaluka', 'ratus', 'tinggal', 'dunia', 'salah', 'butuh', 'tenaga', 'sehat']",0.0,0.0,0.0,0.0,in,1.52099827116183e+18,1.59626397058258e+18,tauberitamedia,https://twitter.com/tauberitamedia/status/1596263970582589440
2022-11-25 22:08:02+00:00,-1.0,"['gempa', 'cianjur', 'jawa', 'barat', 'sebab', 'ribu', 'orang', 'lukaluka', 'ratus', 'tinggal', 'dunia', 'salah', 'butuh', 'tenaga', 'sehat']",0.0,0.0,0.0,0.0,in,1.52099827116183e+18,1.59626447479701e+18,tauberitamedia,https://twitter.com/tauberitamedia/status/1596264474797019136
2022-11-25 22:08:10+00:00,-1.0,"['gempa', 'cianjur', 'jawa', 'barat', 'sebab', 'ribu', 'orang', 'lukaluka', 'ratus', 'tinggal', 'dunia', 'salah', 'butuh', 'tenaga', 'sehat']",0.0,0.0,0.0,2.0,in,104446991.0,1.59626450619542e+18,detikHealth,https://twitter.com/detikHealth/status/1596264506195427332
2022-11-25 22:08:29+00:00,1.0,"['gempa', 'cianjur', 'gus', 'yasin', 'koordinasi', 'bantu', 'pmi', 'jateng', 'cianjur', 'sorot', 'indonesia', 'tajyasin', 'gusyasin', 'wagubjateng', 'santrigayeng', 'sgnjateng', 'santrigayengnusantara', 'gayengco', 'pgayeng']",0.0,0.0,13.0,10.0,in,1455418332.0,1.59626458880627e+18,febriyan_id,https://twitter.com/febriyan_id/status/1596264588806275072
2022-11-25 22:09:09+00:00,-1.0,"['msaiddidu', 'tempodotco', 'said', 'didu', 'ngeluarin', 'utk', 'korban', 'gempa', 'bumi', 'cianjur', 'aza', 'suara', 'tuh']",0.0,0.0,0.0,0.0,in,1.41148741774005e+18,1.59607971673342e+18,APANDI39972685,https://twitter.com/APANDI39972685/status/1596264756947537921
2022-11-25 22:11:58+00:00,1.0,"['sugeng', 'enjing', 'happy', 'weekend', 'mari', 'ulur', 'tangan', 'bangkit', 'bantu', 'bunda', 'fokus', 'korban', 'bencana', 'gempa', 'n', 'baniir', 'cianjur', 'lelah', 'bagi', 'njih', 'cianjur', 'jagankri']",1.0,5.0,3.0,26.0,in,1.22749986158025e+18,1.59626546370487e+18,Lembayung071,https://twitter.com/Lembayung071/status/1596265463704879104
2022-11-25 22:13:57+00:00,1.0,"['bmkg', 'kali', 'gempa', 'susul', 'dicianjur']",0.0,0.0,0.0,0.0,in,1.47787960698831e+18,1.59626596369915e+18,Halo_Banten,https://twitter.com/Halo_Banten/status/1596265963699154944
2022-11-25 22:14:11+00:00,1.0,"['idc', 'bin', 'salur', 'bantu', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,7.45849790332805e+17,1.59626602247424e+18,ivooxid,https://twitter.com/ivooxid/status/1596266022474248192
2022-11-25 22:16:04+00:00,1.0,"['infobmkg', 'udah', 'gempa', 'gempa', 'cianjur', 'kemarin']",0.0,1.0,0.0,5.0,in,1.54795048435854e+18,1.59614139724497e+18,Mehope20,https://twitter.com/Mehope20/status/1596266493960155136
2022-11-25 22:16:33+00:00,1.0,"['pkb', 'turun', 'tim', 'bantu', 'korban', 'gempa', 'cianjur']",0.0,0.0,0.0,0.0,in,7.45849790332805e+17,1.59626661817412e+18,ivooxid,https://twitter.com/ivooxid/status/1596266618174128130
