created_at,label,category,tokenization,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
2022-11-30 17:14:07+00:00,1.0,medical emergency,"['pasca', 'gempa', 'cianjur', 'kabaharkam', 'polri', 'trauma', 'healing', 'main', 'anakanak', 'dampak', 'sinergibanturakyat', 'semangat', 'bangkit']",pasca gempa cianjur kabaharkam polri berikan trauma healing dengan bermain bersama anakanak yang terdampak sinergibanturakyat semangat untuk bangkit,0.0,0.0,0.0,0.0,in,"1,55E+32","1,60E+32",bobatea271,https://twitter.com/bobatea271/status/1598002448207339520
2022-11-30 17:22:03+00:00,1.0,neutral,"['ikat', 'istri', 'fraksi', 'partai', 'golkar', 'iifpg', 'dpr', 'ri', 'gelar', 'giat', 'amal', 'bantu', 'korban', 'gempa', 'cianjur', 'jawa', 'barat']",ikatan istri fraksi partai golkar iifpg dpr ri menggelar kegiatan amal untuk membantu para korban gempa di cianjur  jawa barat,0.0,0.0,0.0,0.0,in,"1,52E+32","1,60E+32",tauberitamedia,https://twitter.com/tauberitamedia/status/1598004441806176256
2022-11-30 17:23:12+00:00,1.0,neutral,"['rawan', 'front', 'saudara', 'islam', 'fpi', 'bahu', 'bahu', 'sinergi', 'prajurit', 'tni', 'giat', 'sar', 'lokasi', 'dampak', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'fpiselaludihatirakyat']",relawan front persaudaraan islam fpi bahu membahu bersinergi dengan para prajurit tni dalam giat sar di lokasi terdampak gempa bumi di cianjur  jawa barat   fpiselaludihatirakyat,0.0,1.0,0.0,0.0,in,"1,43E+32","1,60E+32",arjuna2989,https://twitter.com/arjuna2989/status/1598004732097753088
2022-11-30 17:25:02+00:00,1.0,neutral,"['ikat', 'istri', 'fraksi', 'partai', 'golkar', 'iifpg', 'dpr', 'ri', 'gelar', 'giat', 'amal', 'bantu', 'korban', 'gempa', 'cianjur', 'jawa', 'barat']",ikatan istri fraksi partai golkar iifpg dpr ri menggelar kegiatan amal untuk membantu para korban gempa di cianjur  jawa barat,0.0,0.0,0.0,0.0,in,"1,52E+32","1,60E+32",tauberitamedia,https://twitter.com/tauberitamedia/status/1598005194989576192
2022-11-30 17:25:25+00:00,1.0,food,"['ketua', 'dprd', 'pariyanto', 'sh', 'tinjau', 'buat', 'ton', 'rendang', 'kirim', 'korban', 'gempacianjur']",ketua dprd pariyanto sh tinjau pembuatan   ton rendang untuk dikirim pada korban gempacianjur,0.0,0.0,0.0,0.0,in,"1,41E+32","1,60E+32",sumbartodaynews,https://twitter.com/sumbartodaynews/status/1598005290217181186
2022-11-30 17:28:25+00:00,1.0,neutral,"['puan', 'maharani', 'perintah', 'tanggap', 'darurat', 'gempa', 'cianjur']",puan maharani meminta pemerintah melakukan tanggap darurat gempa cianjur dengan sebaik mungkin,0.0,0.0,0.0,0.0,in,"1,53E+32","1,60E+32",siipplahh,https://twitter.com/siipplahh/status/1598006047502790656
2022-11-30 17:29:57+00:00,1.0,neutral,"['iifpg', 'dpr', 'serah', 'bantu', 'korban', 'gempa', 'cianjur', 'sindonews', 'bukanberitabiasa']",iifpg dpr serahkan bantuan untuk korban gempa cianjur   sindonews bukanberitabiasa,0.0,0.0,0.0,0.0,in,231355136.0,"1,60E+32",SINDOnews,https://twitter.com/SINDOnews/status/1598006432225693696
2022-11-30 17:30:09+00:00,1.0,neutral,"['rawan', 'puan', 'kirim', 'bantu', 'korban', 'gempa', 'bumi', 'kabupaten', 'cianjur', 'jawa', 'barat', 'bantu', 'salur', 'bentuk', 'peduli', 'rawan', 'puan', 'korban']",relawan puan mengirimkan bantuan untuk korban gempa bumi di kabupaten cianjur  jawa barat   bantuan tersebut disalurkan sebagai bentuk kepedulian relawan puan bagi para korban,0.0,0.0,0.0,0.0,in,"1,53E+32","1,60E+32",siipplahh,https://twitter.com/siipplahh/status/1598006479998836738
2022-11-30 17:31:03+00:00,1.0,neutral,"['no', 'debat', 'kalo', 'organisasi', 'afiliasi', 'jaring', 'terorisme', 'tindak', 'intoleran', 'cabut', 'label', 'gereja', 'bantu', 'korban', 'gempa', 'cianjur', 'tindak', 'cermin', 'toleransi']",no debat soal ini  kalo organisasi yg  sudah terafiliasi dengan jaringan terorisme  pasti mereka akan melakukan tindakan intoleran  pencabutan label gereja yang membantu para korban gempa di cianjur ini adalah tindakan yg tidak mencerminkan rasa toleransi,0.0,2.0,10.0,21.0,in,"7,09E+31","1,60E+31",sithiaisyah93,https://twitter.com/sithiaisyah93/status/1598006708215107585
2022-11-30 17:31:06+00:00,1.0,neutral,"['dokter', 'rawan', 'gempa', 'cianjur', 'sempetnya', 'agama', 'niat', 'tolong', 'korban', 'bencana', 'cap', 'haram', 'kelompok', 'intoleran']",bahkan  ada seorang dokter yang menjadi relawan gempa di cianjur  masih sempetnya ditanya agamanya apa  bahkan niatan baik untuk menolong para korban bencana  malah dicap haram oleh kelompok intoleran,0.0,1.0,0.0,3.0,in,"7,09E+31","1,60E+31",sithiaisyah93,https://twitter.com/sithiaisyah93/status/1598006722551222274
2022-11-30 17:31:09+00:00,1.0,neutral,"['bantu', 'kembali', 'senyum', 'anakanak', 'korban', 'gempa', 'cianjur', 'yanti', 'airlangga', 'airlanggahartanto', 'yantiairlangga', 'golkar', 'golkarindonesia', 'partaigolkar', 'gempacianjur', 'bantuanbencana', 'yellowclinic', 'iipg', 'bantuancianjur']",bantu kembalikan senyum anakanak korban gempa cianjur bersama yanti airlangga    airlanggahartanto yantiairlangga golkar golkarindonesia partaigolkar gempacianjur bantuanbencana yellowclinic iipg bantuancianjur,0.0,0.0,0.0,12.0,in,"1,59E+32","1,60E+32",WarnaiNusa,https://twitter.com/WarnaiNusa/status/1598006735377412096
2022-11-30 17:33:18+00:00,1.0,neutral,"['korban', 'tewas', 'gempa', 'cianjur', 'orang', 'hilang']",korban tewas gempa cianjur jadi  orang   masih hilang,1.0,1.0,1.0,2.0,in,154102750.0,"1,60E+32",Beritasatu,https://twitter.com/Beritasatu/status/1598007274097676288
2022-11-30 17:33:20+00:00,1.0,neutral,"['hasil', 'rapat', 'koordinasi', 'basarnas', 'pemkab', 'cianjur', 'amp', 'forkopimda', 'proses', 'cari', 'korban', 'gempa', 'panjang', 'dgn', 'timbang', 'msh', 'korban', 'temu', 'kasubdit', 'kerah', 'potensi', 'amp', 'kendali', 'operasi', 'basarnas', 'emy', 'freezer', 'ens']",hasil rapat koordinasi basarnas  pemkab cianjur amp  forkopimda  proses pencarian korban gempa diperpanjang hingga  hari ke depan  dgn pertimbangan msh ada  korban yg belum ditemukan  demikian dikatakan kasubdit pengerahan potensi amp  pengendali operasi basarnas  emy freezer  ens,0.0,0.0,0.0,2.0,in,"8,55E+31","1,60E+32",ElshintaBandung,https://twitter.com/ElshintaBandung/status/1598007281429676032
2022-11-30 17:34:16+00:00,1.0,neutral,"['doa', 'habib', 'bahar', 'bin', 'smith', 'korban', 'gempa', 'cianjur', 'bangsa', 'indonesia', 'fpiselaludihatirakyat']",doa habib bahar bin smith untuk korban gempa di cianjur dan bangsa indonesia   fpiselaludihatirakyat,0.0,1.0,0.0,0.0,in,"1,43E+32","1,60E+32",arjuna2989,https://twitter.com/arjuna2989/status/1598007516490649600
2022-11-30 17:36:37+00:00,1.0,food,"['sutisna', 'berangkat', 'bantu', 'logistik', 'korban', 'gempa', 'cianjur', 'pdiperjuangan', 'pdiperjuanganjabar', 'pdiperjuanganpurwakarta', 'solidbergerak', 'lengkap']",sutisna berangkatkan bantuan logistik untuk korban gempa cianjur  pdiperjuangan pdiperjuanganjabar pdiperjuanganpurwakarta solidbergerak  selengkapnya,0.0,0.0,0.0,0.0,in,"9,82E+31","1,60E+31",SuryoBobby,https://twitter.com/SuryoBobby/status/1598008107661406209
2022-11-30 17:37:54+00:00,-1.0,neutral,"['fenomenon', 'aneh', 'jadi', 'indo', 'monyet', 'turun', 'gunung', 'ikan', 'pantai', 'naek', 'k', 'darat', 'cianjur', 'gempa', 'naudzubillah', 'min', 'dzalik', 'kalo', 'musibah', 'jadi', 'deket', 'akibat', 'mahluk', 'tolol', 'maruknya', 'ngalahin', 'apa']",ada fenomenon aneh kejadian di indo sekarang      monyet turun gunung    ikan dipantai naek k daratan    cianjur masih sering gempa  naudzubillah min dzalik   kalo ada musibah yg lebih besar kejadian deket ini      akibat mahluk tolol yg maruknya ngalahin apapun,0.0,0.0,0.0,0.0,in,"1,49E+32","1,60E+32",p_vanillasky,https://twitter.com/p_vanillasky/status/1598008432774168576
2022-11-30 17:38:17+00:00,1.0,neutral,"['pdi', 'juang', 'depok', 'gotong', 'royong', 'bantu', 'dampak', 'gempa', 'cianjur', 'pdiperjuangan', 'pdiperjuanganjabar', 'pdiperjuangankotadepok', 'solidbergerak']",pdi perjuangan depok gotong royong bantu terdampak gempa cianjur    pdiperjuangan pdiperjuanganjabar pdiperjuangankotadepok solidbergerak,0.0,0.0,1.0,1.0,in,"9,82E+31","1,60E+32",SuryoBobby,https://twitter.com/SuryoBobby/status/1598008529696083969
2022-11-30 17:47:53+00:00,1.0,neutral,"['partai', 'demokrat', 'peduli', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia', 'agusyudhoyono', 'demokratniasbar']",partai demokrat peduli dan membantu korban gempa di cianjur demokratpeduliberbagi ahy pemimpin mendunia   agusyudhoyono  demokratniasbar,0.0,0.0,0.0,1.0,in,"1,59E+32","1,60E+31",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598010945162604545
2022-11-30 17:49:06+00:00,1.0,neutral,"['bin', 'kemendagri', 'bangun', 'posko', 'buat', 'data', 'duduk', 'korban', 'gempa', 'cianjur']",bin dan kemendagri bangun posko pembuatan data kependudukan korban gempa cianjur,0.0,0.0,0.0,0.0,in,456426648.0,"1,60E+32",merdekadotcom,https://twitter.com/merdekadotcom/status/1598011251388723200
2022-11-30 17:50:01+00:00,1.0,neutral,"['partai', 'demokrat', 'bahu', 'bahu', 'utk', 'ringan', 'beban', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia', 'agusyudhoyono', 'gulonitema', 'demokratniasbar']",partai demokrat bahu membahu utk sedikit ringankan beban korban gempa di cianjur demokratpeduliberbagi ahy pemimpin mendunia   agusyudhoyono  gulonitema  demokratniasbar,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598011481689587715
2022-11-30 17:51:05+00:00,1.0,neutral,"['partai', 'demokrat', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia', 'agusyudhoyono', 'gulonitema']",partai demokrat salurkan bantuan untuk para korban gempa di cianjur demokratpeduliberbagi ahy pemimpin mendunia   agusyudhoyono  gulonitema,0.0,0.0,0.0,1.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598011748556341248
2022-11-30 17:52:29+00:00,1.0,neutral,"['bahumembahu', 'bantu', 'ringan', 'beban', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia', 'agusyudhoyono', 'gulonitema', 'demokratniasbar']",bahumembahu untuk membantu meringankan beban korban gempa di cianjur demokratpeduliberbagi ahy pemimpin mendunia   agusyudhoyono  gulonitema  demokratniasbar,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598012102882775040
2022-11-30 17:53:21+00:00,1.0,neutral,"['peduli', 'korban', 'gempa', 'cianjur', 'demokrat', 'jabar', 'salur', 'bantu', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia', 'agusyudhoyono', 'demokratniasbar']",peduli korban gempa di cianjur  demokrat jabar salurkan berbagai bantuan demokratpeduliberbagi ahy pemimpin mendunia   agusyudhoyono  demokratniasbar,0.0,0.0,0.0,1.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598012320630050816
2022-11-30 17:54:27+00:00,1.0,food,"['trauma', 'healing', 'anakanak', 'sintas', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'foto', 'main', 'ladang', 'salah', 'tani', 'dampak', 'gempa', 'bumi', 'beli', 'hasil', 'panen', 'sayur', 'buah', 'salur', 'warga', 'sintas', 'gempa', 'bumi']",trauma healing untuk anakanak penyintas gempa bumi cianjur  jawa barat    foto terakhir  main ke ladang salah satu petani yg terdampak gempa bumi  kami membeli hasil panen sayuran dan buah untuk disalurkan kepada para warga penyintas gempa bumi,0.0,1.0,0.0,2.0,in,"1,07E+32","1,60E+32",ShafiraMade,https://twitter.com/ShafiraMade/status/1598012597458305024
2022-11-30 17:56:02+00:00,1.0,neutral,"['kadin', 'dki', 'jakarta', 'siap', 'bantu', 'modal', 'usaha', 'korban', 'gempa', 'cianjur', 'sindonews', 'bukanberitabiasa']",kadin dki jakarta siapkan bantuan modal usaha untuk korban gempa cianjur   sindonews bukanberitabiasa,0.0,0.0,0.0,0.0,in,231355136.0,"1,60E+32",SINDOnews,https://twitter.com/SINDOnews/status/1598012996264943617
2022-11-30 18:03:16+00:00,1.0,neutral,"['polres', 'purbalingga', 'gandeng', 'wartawan', 'mahasiswa', 'kirim', 'bantu', 'korban', 'gempa', 'cianjur']",polres purbalingga gandeng wartawan dan mahasiswa kirim bantuan untuk korban gempa di cianjur,0.0,0.0,0.0,1.0,in,"9,41E+31","1,60E+32",humaspolsekkrm,https://twitter.com/humaspolsekkrm/status/1598014816253546497
2022-11-30 18:03:34+00:00,1.0,neutral,"['proses', 'evakuasi', 'korban', 'gempa', 'cianjur', 'desa', 'cijedil']",proses evakuasi korban gempa cianjur di desa cijedil,0.0,0.0,0.0,0.0,in,71429844.0,"1,60E+32",beritaindo,https://twitter.com/beritaindo/status/1598014890098454528
2022-11-30 18:03:46+00:00,1.0,neutral,"['kisah', 'rawan', 'gempa', 'cianjur', 'sintas', 'lengkapcepatberitanya', 'beritaterkini', 'berita', 'news', 'beritanasional']",kisah para relawan gempa cianjur yang juga sebagai penyintas    lengkapcepatberitanya beritaterkini berita news beritanasional,0.0,0.0,0.0,0.0,in,47274731.0,"1,60E+32",okezonenews,https://twitter.com/okezonenews/status/1598014942036529152
2022-11-30 18:07:01+00:00,1.0,medical emergency,"['pemkab', 'diri', 'kirim', 'rawan', 'sehat', 'bantu', 'pulih', 'korban', 'gempa', 'cianjur']",pemkab kediri kirim relawan kesehatan bantu pemulihan korban gempa cianjur,0.0,0.0,0.0,0.0,in,"8,00E+31","1,60E+32",faktualnewsco,https://twitter.com/faktualnewsco/status/1598015758398783518
2022-11-30 18:11:57+00:00,1.0,food,"['polda', 'jateng', 'berangkat', 'truk', 'isi', 'bantu', 'logistik', 'korban', 'gempa', 'cianjur']",polda jateng berangkatkan truk berisi bantuan logistik bagi korban gempa cianjur,0.0,0.0,0.0,1.0,in,"9,41E+31","1,60E+32",humaspolsekkrm,https://twitter.com/humaspolsekkrm/status/1598017001808531456
2022-11-30 18:13:39+00:00,1.0,neutral,"['adi', 'salur', 'ribu', 'paket', 'bantu', 'korban', 'gempa', 'cianjur', 'sindonews', 'bukanberitabiasa']",peradi salurkan ribuan paket bantuan untuk korban gempa cianjur   sindonews bukanberitabiasa,0.0,0.0,0.0,0.0,in,231355136.0,"1,60E+32",SINDOnews,https://twitter.com/SINDOnews/status/1598017429581762561
2022-11-30 18:25:31+00:00,1.0,neutral,"['perumda', 'pasar', 'nkr', 'kabupaten', 'tangerang', 'kirim', 'bantu', 'korban', 'gempa', 'cianjur']",perumda pasar nkr kabupaten tangerang kirim bantuan ke korban gempa cianjur,0.0,0.0,0.0,0.0,in,"1,57E+32","1,60E+32",sukardin76,https://twitter.com/sukardin76/status/1598020415820922880
2022-11-30 18:27:16+00:00,1.0,neutral,"['pemkab', 'tangerang', 'salur', 'bantu', 'rp', 'miliar', 'korban', 'gempacianjur']",pemkab tangerang salurkan bantuan rp miliar untuk korban gempacianjur,0.0,0.0,0.0,0.0,in,"1,31E+32","1,60E+32",bantenaktual,https://twitter.com/bantenaktual/status/1598020856604758017
2022-11-30 18:28:31+00:00,1.0,neutral,"['partai', 'demokrat', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",partai demokrat bantu korban gempa cianjur demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598021170892525568
2022-11-30 18:28:43+00:00,1.0,neutral,"['partai', 'demokrat', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",partai demokrat salurkan bantuan untuk para korban gempa di cianjur demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598021222465671169
2022-11-30 18:29:10+00:00,1.0,neutral,"['partai', 'demokrat', 'bahumembahu', 'ringan', 'beban', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",partai demokrat bahumembahu untuk sedikit meringankan beban korban gempa di cianjur demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598021336114540544
2022-11-30 18:29:28+00:00,1.0,neutral,"['partai', 'demokrat', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",partai demokrat salurkan bantuan untuk korban gempa cianjur demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598021411129667586
2022-11-30 18:29:42+00:00,1.0,neutral,"['peduli', 'korban', 'gempa', 'ci', 'cianjur', 'demokrat', 'jabar', 'salur', 'bantu', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",peduli korban gempa ci cianjur demokrat jabar salurkan berbagai bantuan demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598021468172226563
2022-11-30 18:32:10+00:00,1.0,neutral,"['gerak', 'cepat', 'ahy', 'langsung', 'instruksi', 'kader', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",gerak cepat  ahy langsung instruksikan kader bantu korban gempa cianjur demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598022090741121024
2022-11-30 18:41:59+00:00,1.0,neutral,"['peduli', 'gempa', 'cianjur', 'mahasiswa', 'ueu', 'tangerang', 'kumpul', 'donasi', 'konser', 'musik']",peduli gempa cianjur  mahasiswa ueu tangerang kumpulkan donasi lewat konser musik,0.0,0.0,0.0,0.0,in,"1,56E+32","1,60E+32",sukardi22121625,https://twitter.com/sukardi22121625/status/1598024559713996801
2022-11-30 18:42:02+00:00,1.0,neutral,"['mhu', 'mmsgi', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'mmsgi']",mhu dan mmsgi salurkan bantuan untuk korban gempa di cianjur mmsgi,0.0,0.0,0.0,0.0,in,79130206.0,"1,60E+32",jpnncom,https://twitter.com/jpnncom/status/1598024572107837441
2022-11-30 18:43:00+00:00,1.0,neutral,"['alhamdulillah', 'ya', 'robaal', 'alamin', 'bantu', 'logistik', 'korban', 'gempa', 'bumi', 'cianjur', 'alir', 'posko', 'induk', 'rawan', 'hilmifrontpersaudaraan', 'islam', 'fpi', 'berkah', 'berkah', 'fpiselaludihatirakyat']",alhamdulillah ya robaal alamin bantuan logistik untuk korban gempa bumi di cianjur terus mengalir ke posko induk relawan hilmifrontpersaudaraan islam fpi berkah berkah    fpiselaludihatirakyat,0.0,0.0,0.0,0.0,in,"1,43E+32","1,60E+32",arjuna2989,https://twitter.com/arjuna2989/status/1598024816673853441
2022-11-30 18:43:17+00:00,1.0,neutral,"['mhu', 'mmsgi', 'salur', 'bantu', 'korban', 'gempa', 'dicianjur']",mhu dan mmsgi salurkan bantuan untuk korban gempa dicianjur,0.0,0.0,0.0,0.0,in,"1,44E+32","1,60E+32",Zyanpatra,https://twitter.com/Zyanpatra/status/1598024886366216192
2022-11-30 18:47:18+00:00,1.0,neutral,"['instruksi', 'ahy', 'wasekjen', 'jovan', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",diinstruksi ahy  wasekjen jovan salurkan bantuan untuk korban gempa cianjur  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598025895654330369
2022-11-30 18:48:34+00:00,1.0,neutral,"['dampak', 'politik', 'identitas', 'agama', 'intoleransi', 'rugi', 'akar', 'rumput', 'korban', 'gempa', 'cianjur', 'moga', 'warga', 'indonesia', 'alami', 'ubah', 'tinggal', 'politik', 'indentitas', 'agama', 'intoleransi']",dampak politik identitas agama dan intoleransi   malah merugikan akar rumput korban gempa cianjur   semoga seluruh warga indonesia mengalami perubahan tinggalkan politik indentitas agama dan intoleransi,0.0,0.0,0.0,0.0,in,"1,32E+32","1,60E+32",DahonoB,https://twitter.com/DahonoB/status/1598026215293882368
2022-11-30 18:49:15+00:00,1.0,neutral,"['gerak', 'gotongroyong', 'ringan', 'beban', 'kader', 'partai', 'demokrat', 'bahumembahu', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",bergerak bersama gotongroyong ringankan beban  kader partai demokrat bahumembahu bantu korban gempa cianjur dan sekitarnya  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598026389114224640
2022-11-30 18:49:54+00:00,1.0,neutral,"['ikut', 'instruksi', 'tum', 'ahy', 'partai', 'demokrat', 'jawa', 'barat', 'terjun', 'langsung', 'serah', 'bantu', 'masyarakat', 'dampak', 'gempa', 'bumi', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",mengikuti instruksi ketum ahy  partai demokrat jawa barat  terjun langsung menyerahkan bantuan kepada masyarakat terdampak gempa bumi di cianjur  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598026552897568768
2022-11-30 18:51:21+00:00,1.0,neutral,"['partai', 'demokrat', 'jawa', 'barat', 'tinjau', 'serah', 'langsung', 'bantu', 'masyarakat', 'dampak', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",partai demokrat jawa barat  meninjau dan menyerahkan langsung bantuan kepada masyarakat terdampak gempa cianjur  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+31",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598026918120804352
2022-11-30 18:52:20+00:00,-1.0,neutral,"['restu', 'alif', 'dwiyonots', 'snwb', 'cianjur', 'bantu', 'manusia', 'doa', 'allah', 'musibah', 'gempa', 'mrk', 'laku', 'wabah', 'sakit', 'tular', 'tjd', 'sana', 'gak', 'tolong', 'manusia', 'krn', 'mrk', 'butuh', 'lihat', 'salib', 'lihat', 'gereja', 'sj', 'sdh', 'goyah', 'tuh', 'iman', 'mrk', 'buat', 'dr', 'ragi', 'tempe']",restu alif dwiyonots snwb cianjur tak perlu bantuan manusia  berdoa seketika dijawab allah  baru musibah gempa entah apa yg mrk lakukan jika wabah penyakit menular tjd disana  gak perlu pertolongan manusia  krn mrk tak butuh itu  lihat salib lihat gereja sj sdh goyah tuh iman mrk yg terbuat dr ragi tempe,0.0,1.0,0.0,1.0,in,"8,94E+31","1,60E+32",GheaKulisolaya,https://twitter.com/GheaKulisolaya/status/1598027162216329217
2022-11-30 18:52:25+00:00,1.0,neutral,"['ketua', 'fpd', 'dprd', 'kab', 'bekas', 'mia', 'el', 'dabo', 'amp', 'pt', 'cikarang', 'nusantara', 'salur', 'bantu', 'kpd', 'masyarakat', 'dampak', 'gempa', 'cianjur', 'amp', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",ketua fpd dprd kab  bekasi  mia el dabo  amp  pt cikarang nusantara  menyalurkan bantuan kpd masyarakat terdampak gempa cianjur amp  sekitarnya  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+31",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598027185625104386
2022-11-30 18:52:54+00:00,1.0,neutral,"['wasekjen', 'demokrat', 'bencana', 'gempa', 'cianjur', 'perintah', 'ahy', 'langsung', 'bantu', 'korban', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",wasekjen demokrat soal bencana gempa cianjur perintah ahy langsung bantu korban  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598027305661915136
2022-11-30 18:53:30+00:00,1.0,neutral,"['gerak', 'cepat', 'ahy', 'langsung', 'instruksi', 'kader', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",gerak cepat  ahy langsung instruksikan kader bantu korban gempa cianjur  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598027458720468992
2022-11-30 18:53:46+00:00,1.0,neutral,"['perintah', 'bantu', 'didik', 'damping', 'psikososial', 'anak', 'pasca', 'gempacianjur']",pemerintah berikan bantuan pendidikan dan pendampingan psikososial bagi anak pasca gempacianjur,0.0,0.0,0.0,0.0,in,"1,30E+32","1,60E+32",Nawacita_Post,https://twitter.com/Nawacita_Post/status/1598027526768844801
2022-11-30 18:54:29+00:00,1.0,neutral,"['partai', 'demokrkat', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",partai demokrkat salurkan bantuan untuk para korban gempa di cianjur  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598027703349022721
2022-11-30 18:54:45+00:00,1.0,neutral,"['partai', 'demokrat', 'bahumembahu', 'ringan', 'beban', 'korban', 'gempa', 'cianjur', 'demokratpeduliberbagi', 'ahy', 'pimpin', 'dunia']",partai demokrat bahumembahu untuk sedikit meringankan beban korban gempa di cianjur  demokratpeduliberbagi ahy pemimpin mendunia,0.0,0.0,0.0,0.0,in,"1,59E+32","1,60E+32",DemokratNiasbar,https://twitter.com/DemokratNiasbar/status/1598027770558570496
