,created_at,label,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
902,2022-11-25 22:54:04+00:00,1,"Update Korban Gempa Cianjur: 310 Orang Meninggal, 24 Lainnya Masih dalam Pencarian! https://t.co/2w5DphLWhB https://t.co/Dl4FGrdP94",0,0,5,9,in,71436318,1.59627606036224E+018,KompasTV,https://twitter.com/KompasTV/status/1596276060362244096
903,2022-11-25 22:55:25+00:00,-1,@CNNIndonesia Mudah2an relawan2 itu nantinya digiring ke cianjur utk bersih2 dan membantu korban gempa. Ada musibah besar kok Presiden masih urus politik remeh temeh dan receh.,0,0,0,14,in,1.45685693424234E+018,1.59611424928517E+018,AgroFishLombok,https://twitter.com/AgroFishLombok/status/1596276399597158400
904,2022-11-25 22:57:16+00:00,1,BIN bersama Yayasan Akasia dan Yayasan Cinta Anak Bangsa Bandung mengadakan kegiatan trauma healing bagi korban gempa di Cianjur.  #FirstLoveåˆæ‹ #Portugal Anwar Ibrahim Black Friday Grealish Rashford Van Gaal Inggris Ekuador England Maguire Kebaya Nopek Tidur Foden https://t.co/G5oIWGscXA,0,1,1,9,in,1.53418527451503E+018,1.59627686601254E+018,infoterbaruplg,https://twitter.com/infoterbaruplg/status/1596276866012545024
905,2022-11-25 22:57:55+00:00,1,Masih suasana berduka gempa Cianjur ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/IbuTXxg51M,1,1,1,3,in,1.33420504597845E+018,1.5962770265618E+018,Syaiful14742,https://twitter.com/Syaiful14742/status/1596277026561806337
906,2022-11-25 23:00:00+00:00,1,"Tak sedikit orang2 kita yg berjiwa dermawan. Irwan Sido misalnya. Pd gempa Cianjur beliau dgn Sidomunculnya memberi donasi sebesar 500 jt bagi masy terdampak. Blm lama ini, di Bali pun dia jg menyumbangkan 500 jt utk mendukung program pengentasan stunting. . .  #TeruslahBerbagi https://t.co/xb8mVgBNlo",0,15,68,365,in,1.20210807523198E+018,1.59627755097974E+018,Leonita_Lestari,https://twitter.com/Leonita_Lestari/status/1596277550979743744
907,2022-11-25 23:00:05+00:00,1,Rombongan TK Korban Gempa Cianjur Teridentifikasi dari Foto Terakhir https://t.co/jAI1ZrJGUL,0,0,1,0,in,552523769,1.5962775720104E+018,KATADATAcoid,https://twitter.com/KATADATAcoid/status/1596277572010409985
908,2022-11-25 23:00:33+00:00,1,BMKG: Ada 248 Gempa Susulan yang Terjadi di Cianjur pada Senin hingga Jumat Pekan Ini https://t.co/2so5UE9i0C https://t.co/l3rL5AKdyR,2,1,6,18,in,71436318,1.59627769137191E+018,KompasTV,https://twitter.com/KompasTV/status/1596277691371917312
909,2022-11-25 23:01:02+00:00,-1,"Korban gempa Cianjur masih berada di tenda pengungsian. Ada 36.450 orang yang mengungsi, 650 di antaranya ibu hamil. https://t.co/IM9CEt3aJ4",0,0,0,0,in,1.52099827116183E+018,1.59627781095113E+018,tauberitamedia,https://twitter.com/tauberitamedia/status/1596277810951135232
910,2022-11-25 23:01:04+00:00,1,Gubenur Sumut Edy Rahmayadi Pimpin Salat Ghaib Minta Warga Doakan Korban Gempa Cianjur https://t.co/jyFsCHmIZu,0,0,1,9,in,55507370,1.59627782269973E+018,tvOneNews,https://twitter.com/tvOneNews/status/1596277822699732992
911,2022-11-25 23:01:12+00:00,-1,"Aneh tapi nyata, batu Iuh masih berdiri kokoh meski gempa berkekuatan 5,6 Magnitudo mengguncang Cianjur, Senin (21/11).   Via @detik_jabar https://t.co/WvPoeXSvvV",2,7,5,36,in,69183155,1.59627785452611E+018,detikcom,https://twitter.com/detikcom/status/1596277854526111744
912,2022-11-25 23:01:12+00:00,1,"Sebagai bentuk kepedulian kepada korban bencana gempa bumi di Cianjur, Jawa Barat, Kapolres Blitar Kota Polda Jawa Timur  AKBP Argowiyono S.H S.I.K https://t.co/Zvx0rsvQMY memberangkatkan bantuan sembako dan bahan pokok untuk para korban di pengungsian, Jum at (25/11/2022). https://t.co/8RvQpcrDUQ",2,0,2,5,in,1.56008289370336E+018,1.5962778555076E+018,blitarkotahumas,https://twitter.com/blitarkotahumas/status/1596277855507607552
913,2022-11-25 23:02:38+00:00,1,"#Gempa #Cianjur #Bencana   Terlepas dari kondisi struktur bangunan yang ada, secara umum keempat aspek tersebut akan menentukan tingkat destruktivitas dari sebuah gempa    https://t.co/4PtlYEtp74 lewat @serambinews",0,0,0,0,in,1.51386005964143E+018,1.59627821555504E+018,sharenewsaceh,https://twitter.com/sharenewsaceh/status/1596278215555047426
914,2022-11-25 23:02:43+00:00,1,"#Gempa #Cianjur #Bencana   Terlepas dari kondisi struktur bangunan yang ada, secara umum keempat aspek tersebut akan menentukan tingkat destruktivitas dari sebuah gempa    https://t.co/iyiSNmOPNO lewat @serambinews",0,0,0,0,in,64635651,1.59627823605261E+018,serambinews,https://twitter.com/serambinews/status/1596278236052619266
915,2022-11-25 23:03:02+00:00,-1,"Korban gempa Cianjur masih berada di tenda pengungsian. Ada 36.450 orang yang mengungsi, 650 di antaranya ibu hamil. https://t.co/IM9CEtljXc",0,0,0,0,in,1.52099827116183E+018,1.59627831455737E+018,tauberitamedia,https://twitter.com/tauberitamedia/status/1596278314557374466
916,2022-11-25 23:03:31+00:00,-1,"@kang___L Di video disebutkan itu likuifaksi, sedangkan di Cianjur itu Gempa bumi BUKAN LIKUIFAKSI!!  Tolong sharenya yg jelas sertakan sumber beritanya, jangan menambah org yg terkena musibah makin panik &amp  khawatirðŸ™",0,1,0,0,in,1.14604664178003E+018,1.59627431012116E+018,_4iii_Na_T3H5h,https://twitter.com/_4iii_Na_T3H5h/status/1596278436925800448
917,2022-11-25 23:05:08+00:00,1,polwan-bersama-anjing-pelacak-cari-jenazah-korban-gempa-cianjur https://t.co/oOvmJ0yV2L,0,0,0,0,in,9.77522014192787E+017,1.59627884536335E+018,beritainspirat1,https://twitter.com/beritainspirat1/status/1596278845363359745
918,2022-11-25 23:05:34+00:00,1,Update Gempa Cianjur: 4.674 Personel Gotong Royong Bantu Korban https://t.co/NmjLQIXj9M,0,0,2,4,in,118646322,1.59627895433973E+018,Bisniscom,https://twitter.com/Bisniscom/status/1596278954339733504
919,2022-11-25 23:05:59+00:00,1,Presiden tinjau langsung episentrum gempa cianjur  #SinergitasUntukNKRI https://t.co/KQ1efqTU1x,0,0,0,1,in,1.40132021664719E+018,1.59627905968775E+018,_cakalang_,https://twitter.com/_cakalang_/status/1596279059687755778
920,2022-11-25 23:06:34+00:00,1,"Gempang berkekuatan 5,6 SR mengguncang Cianjur, Senin (21/11). Pengasuh Ponpes Daarul Anwar, Cugenang, mencoba mengingat gempa yang menghancurkan pondoknya hari itu. #ceritasantri #userstory https://t.co/iYrd8ZAEZS",0,0,1,1,in,7.59692754985242E+017,1.59627920449644E+018,kumparan,https://twitter.com/kumparan/status/1596279204496445441
921,2022-11-25 23:06:49+00:00,1,Sebaiknya fokus kegiatan relawan untuk aksi kemanusiaan #GempaCianjur.  150 Ribu orang ke GBK puluhan miliar pengeluarannya? Sementara masa jabatan @jokowi kurang dari 24 bulan...mau gerpol apalagi? #Nalar ðŸ³,0,0,6,22,in,129750289,1.59627926678602E+018,ZAEffendy,https://twitter.com/ZAEffendy/status/1596279266786029569
922,2022-11-25 23:08:07+00:00,1,"Update Terbaru Gempa Cianjur, BNPB: 310 Orang Meninggal Dunia, 24 Belum Ditemukan https://t.co/3MNlsxraUF https://t.co/HAbKORIALu",1,1,5,12,in,71436318,1.59627959361039E+018,KompasTV,https://twitter.com/KompasTV/status/1596279593610391552
923,2022-11-25 23:08:55+00:00,1,Hujan Menjadi Kendala Evakuasi Korban Gempa Cianjur https://t.co/iHBibVcNTB,0,0,0,0,in,154102750,1.59627979518865E+018,Beritasatu,https://twitter.com/Beritasatu/status/1596279795188658177
924,2022-11-25 23:09:33+00:00,1,Begini Kondisi Rumah Warga Terdampak Gempa Cianjur https://t.co/CITk1qE0cr https://t.co/gcODNwQaoV,0,0,0,0,in,71429844,1.59627995489934E+018,beritaindo,https://twitter.com/beritaindo/status/1596279954899341312
925,2022-11-25 23:10:15+00:00,-1,"Wuih, Bang Jago Cianjur Kembali Palak Relawan Gempa, Netizen Geram@Harmas News https://t.co/PmtIGD0YGS",0,0,0,0,in,1.54842937076253E+018,1.59628013089622E+018,harmas_news,https://twitter.com/harmas_news/status/1596280130896220160
926,2022-11-25 23:10:53+00:00,-1,"@CNNIndonesia Jokowi kan dah ga bisa nyapres, terus relawan dikumpulin utk apa ? Untuk dukung calon pilihan jokowi atau buat diberangkatkan ke cianjur bantu korban gempa ?",0,0,0,0,in,9.46750272361062E+017,1.59611424928517E+018,Herypurnomo26,https://twitter.com/Herypurnomo26/status/1596280291458314240
927,2022-11-25 23:11:04+00:00,-1,BNPB: 363 Sekolah dan 144 Tempat Ibadah Rusak Akibat Gempa Cianjur https://t.co/mQJUZ0zEiK,0,0,0,0,in,9.03229236051247E+017,1.59628033664812E+018,eradotid,https://twitter.com/eradotid/status/1596280336648122368
928,2022-11-25 23:11:12+00:00,1,Menteri BUMN @erickthohir turun langsung untuk koordinasi dan melihat langsung untuk mempercepat bantuan dari BUMN kepada saudara-saudara kita di Cianjur Jawa Barat yg terdampak bencana gempa.â€ðŸ™ðŸ‡®ðŸ‡© #BangkitBersamaET https://t.co/cRp5ioazsE,0,0,5,6,in,1.48773185803703E+018,1.59628037189286E+018,Andreansyah_088,https://twitter.com/Andreansyah_088/status/1596280371892867072
929,2022-11-25 23:12:29+00:00,1,"5 Jenazah Korban Gempa Cianjur Kembali Ditemukan, Diantaranya Ibu dan Anak Berpelukan https://t.co/sXtusXl9rT",0,0,6,23,in,1.22951808477327E+018,1.59628069564239E+018,MediaKomando,https://twitter.com/MediaKomando/status/1596280695642390528
930,2022-11-25 23:16:44+00:00,1,"Update Korban Gempa Cianjur: 310 Meninggal, 24 Orang Masih Hilang https://t.co/atn1WZQedk",0,0,6,6,in,1.22951808477327E+018,1.59628176359227E+018,MediaKomando,https://twitter.com/MediaKomando/status/1596281763592278016
931,2022-11-25 23:17:34+00:00,1,"Menteri BUMN,  Erick Thohir mengunjungi warga terdampak gempa serta meninjau lokasi kerusakan akibat gempa yang menimpa perumahan warga di Cianjur.   #SatgasBencanaBUMN #BUMNUntukIndonesia https://t.co/qLXLlV1RS0",0,0,0,0,in,1.59470658282655E+018,1.59628197302649E+018,jayapura_bumn,https://twitter.com/jayapura_bumn/status/1596281973026492416
932,2022-11-25 23:19:42+00:00,1,"Terus bergerak tebar kebaikan pada sesama @PDemokrat Peduli dan Berbagi"" Bantuan untuk korban bencana gempa di Kab.Cianjur Jawa Barat . https://t.co/Bc1IXHH2Fq""",0,1,8,23,in,589997125,1.5962825089117E+018,SartonoHutomo,https://twitter.com/SartonoHutomo/status/1596282508911706112
933,2022-11-25 23:20:03+00:00,1,Pemerintah membuat dapur umum di jakarta dan bekasi untuk korban gempa di cianjur  #SinergitasUntukNKRI https://t.co/SiM1f4k7ot,0,0,0,0,in,1.40132021664719E+018,1.59628259755376E+018,_cakalang_,https://twitter.com/_cakalang_/status/1596282597553762305
934,2022-11-25 23:20:14+00:00,1,"#SobatBUMN,  Satgas BUMN Provinsi Jawa Barat terus mengupayakan penyaluran bantuan untuk meringankan dampak dari bencana gempa yang melanda Kabupaten Cianjur pada Senin (21/11) lalu. #SatgasBencanaBUMN #BUMNUntukIndonesia https://t.co/aumwPUkEYd",0,0,0,0,in,1.59470658282655E+018,1.59628264233254E+018,jayapura_bumn,https://twitter.com/jayapura_bumn/status/1596282642332540929
935,2022-11-25 23:20:45+00:00,1,"Polisi Keliling Posko Dan Desa Yang Belum Tersentuh Bantuan, Distribusikan Kebutuhan Pokok Serta Obat â€“ Obatan Bagi Korban GempaÂ Cianjur https://t.co/PxrtkCunft",0,0,0,0,in,62018330,1.59628277592489E+018,rachmanesha,https://twitter.com/rachmanesha/status/1596282775924899840
936,2022-11-25 23:20:46+00:00,1,Pemerintah gotong royong bantu pemulihan desa terdampak gempa cianjur  #SinergitasUntukNKRI https://t.co/D8vJsmPSVJ,0,0,0,0,in,1.40132021664719E+018,1.59628277919649E+018,_cakalang_,https://twitter.com/_cakalang_/status/1596282779196497920
937,2022-11-25 23:21:00+00:00,1,"Gerakan kemanusiaan dalam membantu masyarakat terdampak bencana gempa bumi di Kabupaten Cianjur, Jawa Barat, dilaksakan Bunda Merah Putih- kelompok relawan, Jumat (25/11/2022). https://t.co/wW1LfNKc6N https://t.co/07iSkat2gR",0,0,0,0,in,1.53329979684884E+018,1.59628283664626E+018,Biilly83,https://twitter.com/Biilly83/status/1596282836646264832
938,2022-11-25 23:22:09+00:00,1,#SelamatPagiJogja | Kompas : Gempa Cianjur. Pencarian Korban Terkendala Cuaca dan Tanah Labil,0,0,0,1,in,189059637,1.59628312558727E+018,sonorafmjogja,https://twitter.com/sonorafmjogja/status/1596283125587271680
939,2022-11-25 23:22:14+00:00,1,"#BencanaCianjur #Cianjur  Tangis duka Dr Ribka Tjiptaning, di tempat pengungsian Korban Gempa Bumi... https://t.co/4t6ZjCI1db lewat @YouTube",0,0,0,0,in,546890263,1.59628314792191E+018,kangsil2012,https://twitter.com/kangsil2012/status/1596283147921915904
940,2022-11-25 23:22:35+00:00,1,"@infoBMKG Ada apa gerangan Cianjur terus Di goncang Gempa ya""",0,1,0,0,in,1.48018528610552E+018,1.5962285387176E+018,Karnos28603178,https://twitter.com/Karnos28603178/status/1596283235264532482
941,2022-11-25 23:23:32+00:00,1,"*Aksi Alumni Akpol 1996 Bantu Korban Gempa Cianjur*  JAKARTA - Gempa bumi yang mengguncang Kabupaten Cianjur pada Senin, 21 November lalu mengakibatkan ribuan warga kehilangan tempat tinggal dan harus mengungsi saat ini. Selain itu, gempa berkekuatan magnitudo 5.6 ini https://t.co/H95UoT6cQr",0,0,0,0,in,1.42059278691972E+018,1.59628347364778E+018,humas_kskp,https://twitter.com/humas_kskp/status/1596283473647788032
942,2022-11-25 23:24:02+00:00,1,"Banjir Melanda Tenda Pengungsian Korban Gempa Cianjur, Warga Buat Saluran Drainase Darurat! https://t.co/7neA2htnnJ https://t.co/YzUvwl3WQH",0,0,0,3,in,71436318,1.59628360149018E+018,KompasTV,https://twitter.com/KompasTV/status/1596283601490182144
943,2022-11-25 23:24:05+00:00,1,"Tangis Solihin Berharap Istri Ditemukan, Sang Anak Telah Ditemukan Meninggal Akibat Gempa Cianjur https://t.co/ATi7ec4oWT https://t.co/aEYSuIWqQy",0,0,0,3,in,71436318,1.59628361257569E+018,KompasTV,https://twitter.com/KompasTV/status/1596283612575698944
944,2022-11-25 23:24:14+00:00,1,"Gerakan kemanusiaan dalam membantu masyarakat terdampak bencana gempa bumi di Kabupaten Cianjur, Jawa Barat, dilaksakan Bunda Merah Putih- kelompok relawan https://t.co/C8o0NQLKON",0,0,0,0,in,1.45071999145242E+018,1.59628365050869E+018,ddwiyou,https://twitter.com/ddwiyou/status/1596283650508697600
945,2022-11-25 23:24:28+00:00,1,"Gempa Cianjur, Yayasan Wahana Hadir Hapus Air MataÂ Pengungsi! https://t.co/9qwb33WkYJ",0,0,0,0,in,8.03486698751467E+017,1.59628370960655E+018,terasbiker,https://twitter.com/terasbiker/status/1596283709606559744
946,2022-11-25 23:24:45+00:00,1,Relawan Anies Baswedan Galang Donasi Korban GempaÂ Cianjur https://t.co/hjRr8EBGlx,0,0,0,4,in,1.44380185475688E+018,1.59628378123257E+018,kba_news,https://twitter.com/kba_news/status/1596283781232570368
947,2022-11-25 23:25:41+00:00,1,Polri Gelar Salat Jumat dan Salat Gaib Berjamaah di Lokasi GempaÂ Cianjur https://t.co/JdjWeoSILR,0,0,0,0,in,62018330,1.59628401598806E+018,rachmanesha,https://twitter.com/rachmanesha/status/1596284015988068353
948,2022-11-25 23:26:07+00:00,1,"Ratusan personel Polisi Polres Brebes, Polda Jawa tengah menggelar salat ghaib dan dilanjutkan doa bersama untuk korban bencana alam gempa bumi di Kabupaten Cianjur, Jawa Barat. Kegiatan dilaksanakan usai sholat Jumat di Masjid Baitul Muttaqin Polres Brebes, Jumat (25/11/2022). https://t.co/KGWKtZClgC",0,0,0,12,in,2558329639,1.59628412555166E+018,poldajateng_,https://twitter.com/poldajateng_/status/1596284125551661056
949,2022-11-25 23:26:29+00:00,1,"#MelindungiMelayaniWarga Sinergitas Untuk Negeri, kapolri ikut dalam penangan korban bencana gempa di Cianjur https://t.co/jizA1GlFHa",0,0,0,0,in,1.27502748448485E+018,1.59628421635414E+018,SEMANGAT45REK,https://twitter.com/SEMANGAT45REK/status/1596284216354144261
950,2022-11-25 23:26:50+00:00,-1,@musniumar Mus dari Bandung terus ke Cianjur jangan cuma doa doang. Ikut gotong royong tim SAR mencari korban yg terjebak dipuing2 gempa.,0,0,0,1,in,1.5091723873627E+018,1.59626926767436E+018,HarryRusli8,https://twitter.com/HarryRusli8/status/1596284305730248704
951,2022-11-25 23:27:18+00:00,1,"Update Rumta Peduli Terdampak Gempa Cianjur  AlhamdulillÃ¢h, per tanggal 25 November 2022 jam 21:08 WIB, total donasi terkumpul sebanyak Rp. 47.393.368,-. Terima kasih dan jazÃ¢kumullÃ¢hu khairÃ¢ kepada para donatur yang telah terlibat dalam donasi tersebut. https://t.co/FB0mNLWcyN",0,0,0,0,in,492021718,1.59628442364055E+018,rumah_tajwid,https://twitter.com/rumah_tajwid/status/1596284423640559616
952,2022-11-25 23:28:00+00:00,1,Banjir Juga Melanda Cianjur  Yuk terus hantarkan do'a dan ulurkan tangan untuk korban gempa Cianjur dengan klik https://t.co/l1wOaehILY atau kunjungi link di bio.  #banjir #gempacianjur #IndonesiaSiaga #Zakat #Infaq #sedekah #Lazismupusat #Lazismu #muhammadiyah https://t.co/xnFQFItRZi,0,0,1,5,in,69274116,1.59628459741908E+018,LAZISMU,https://twitter.com/LAZISMU/status/1596284597419089927
953,2022-11-25 23:28:26+00:00,1,"Giat Aksi bersama anak-anak penyintas gempa Cianjur, Kali ini kami melakukan Prestest (CISM. Critical Insident Stress Management) untk mengukur tingkat atau level stres pada mereka. Yang selanjutnya akan kmi rekomendasikan kepada Tim Psikolog Anak utk penanganan lanjutan. https://t.co/f5VT8jXje2",0,0,1,1,in,1.47108224623268E+018,1.59628470583783E+018,_ikhwanyan,https://twitter.com/_ikhwanyan/status/1596284705837834241
954,2022-11-25 23:29:16+00:00,1,"Kementan kirim bantuan pangan Rp2,69 miliar bagi korban gempa Cianjur - ANTARA News Bali https://t.co/pJwRSIIhOP",0,0,0,2,in,7.07032217529163E+017,1.59628491924821E+018,PSEKP_KEMENTAN,https://twitter.com/PSEKP_KEMENTAN/status/1596284919248216064
955,2022-11-25 23:29:39+00:00,1,"Alhamdulillah sudah pulang kembali ke rumah. Home sweet home walau ga so sweet ðŸ¤­. Setelah 4 hari 3 malam jd relawan nakes gempa cianjur kemarin. Pdhl kerjaku ringan di sana tp knp pulang2 badan capek semua ðŸ¤”ðŸ¤­ Tp alhamdulillah akhirnya pulang, krn selama di sana takut sebenerny",2,2,1,1,in,960773334,1.59628501552427E+018,miskiy28,https://twitter.com/miskiy28/status/1596285015524274176
956,2022-11-25 23:30:09+00:00,1,"Gempa Cianjur Dijadikan Objek Wisata Bencana, Warga Pun Pasang Papan Pengumuman https://t.co/Vf3heeiSar",0,0,0,1,in,9.49224511508955E+017,1.59628513865192E+018,Joglosemarnews,https://twitter.com/Joglosemarnews/status/1596285138651926528
957,2022-11-25 23:30:19+00:00,1,Respon Muhammadiyah gempa Bumi Cianjur Jawa Barat... update 26 November 2022 @MDMCIndonesia @LAZISMU https://t.co/6dbYRNioFL,2,0,12,45,in,315639357,1.59628518160612E+018,arifjamalimuis,https://twitter.com/arifjamalimuis/status/1596285181606129664
958,2022-11-25 23:30:44+00:00,1,Pasti banyak yang butuh edukasi tentang mitigasi secara tepat. Apalagi akhir-akhir ini banyak yang semakin khawatir dengan Sesar Lembang pasca gempa Cianjur kemarin-kemarin ðŸ™,1,1,3,2,in,82564404,1.59628528697961E+018,RandyNteng,https://twitter.com/RandyNteng/status/1596285286979612672
959,2022-11-25 23:32:25+00:00,1,Konten Creator Asal Cianjur Pelopori Bantuan Donasi Bencana GempaÂ Bumi https://t.co/koKco1TNgq,0,0,0,0,in,402688815,1.59628571161057E+018,Sukabumizone,https://twitter.com/Sukabumizone/status/1596285711610572800
960,2022-11-25 23:32:27+00:00,1,Konten Creator Asal Cianjur Pelopori Bantuan Donasi Bencana GempaÂ Bumi https://t.co/e2F5BwPLPY,0,0,0,0,in,7.83636825818685E+017,1.59628571995309E+018,sukabumizone_,https://twitter.com/sukabumizone_/status/1596285719953096704
961,2022-11-25 23:32:36+00:00,1,Satgas Marinir TNI AL berhasil evakuasi warga tertimbun longsor di Ceugenah  #jalesvevajayamahe #tnial #indonesiannavy #yudomargono #tnialrumahpancasila #tnialrumahtoleransi #tnialrumahnusantara #sar #gempa #gempacianjur #cianjur #bencanaalam #marinir https://t.co/yHKV5ceR2h,1,6,8,58,in,351421879,1.59628575654416E+018,_TNIAL_,https://twitter.com/_TNIAL_/status/1596285756544163840
962,2022-11-25 23:34:24+00:00,1,"Kapolres Batang AKBP M. IRWAN SUSANTO, S.I.K., S.H., M.H.  bersama Pemkab Batang Lepas Keberangkatan Armada Yang Membawa Bantuan Untuk Korban Gempa Cianjur  @listyosigitprabowo @vnsmrdn @galiatmajaya @humas_poldajateng @humasresbatang @divisihumaspolri https://t.co/Fl1BMFhZOM",0,0,0,1,in,1.33723024935698E+018,1.59628620955453E+018,PolsekWonotung4,https://twitter.com/PolsekWonotung4/status/1596286209554534401
963,2022-11-25 23:36:01+00:00,1,"Gempa berkekuatan 5,6 magnitudo mengguncang Kabupaten Cianjur. Puluhan rumah di Kampung Rawacina luluh lantak akibat gempa tersebut. https://t.co/kzn27Mw5dY",0,0,0,0,in,1.52099827116183E+018,1.59628661816328E+018,tauberitamedia,https://twitter.com/tauberitamedia/status/1596286618163286016
964,2022-11-25 23:36:02+00:00,1,Apakah ini gempa di Cianjur? https://t.co/JIQ8M8eWY1,0,3,2,7,in,1.48056709258781E+018,1.59628661898529E+018,kembang_asem,https://twitter.com/kembang_asem/status/1596286618985299969
965,2022-11-25 23:36:10+00:00,1,"morningg, pagiÂ² udh liat notif bmkg pas diliat auto ya allah di cianjur lagi, semoga gada lagi gempa sm korban"" ðŸ¥ºðŸ™ https://t.co/apajWEUAnk""",0,1,0,2,in,1.29892922945571E+018,1.59628665329091E+018,lalalovenajae,https://twitter.com/lalalovenajae/status/1596286653290917888
966,2022-11-25 23:36:10+00:00,1,BMP berikan bantuan pada warga terdampak gempa cianjur yang mana semoga bisa meringankan dan membantu kebutuhan korban.  https://t.co/6UP8uigqfg https://t.co/RxD7dwhao3,0,0,0,0,in,247778715,1.59628665399974E+018,missufety7,https://twitter.com/missufety7/status/1596286653999742976
967,2022-11-25 23:36:21+00:00,1,XL Axiata Fokus Pulihkan Jaringan dan Salurkan Bantuan Pasca GempaÂ Cianjur https://t.co/Eh13SYJUNF,0,0,0,0,in,272841361,1.59628669833316E+018,gadgetdivaID,https://twitter.com/gadgetdivaID/status/1596286698333167616
968,2022-11-25 23:36:32+00:00,1,"NU Peduli Bencana Cianjur mendirikan dapur umum untuk menyiapkan makanan siap santap bagi warga terdampak gempa bumi Cianjur, Jawa Barat. https://t.co/z9jZyPBffn",0,1,5,85,in,214818815,1.59628674781377E+018,nu_online,https://twitter.com/nu_online/status/1596286747813777408
969,2022-11-25 23:37:33+00:00,1,Yaallah di cianjur kayanya org2 gabisa tenang. Kebayang gasi mau apa2 gaenak gatenang gempa lg gempa lg. Seketika yg dipikirin udh bukan harta lg tp keselamatan keesehatan sm keluarga. Bnr2 yaa reminder lgi buat kitaðŸ˜­ðŸ˜­ðŸ˜­,0,0,0,0,in,597001775,1.5962870005038E+018,xgztzx,https://twitter.com/xgztzx/status/1596287000503808000
970,2022-11-25 23:38:02+00:00,1,"Gempa berkekuatan 5,6 magnitudo mengguncang Kabupaten Cianjur. Puluhan rumah di Kampung Rawacina luluh lantak akibat gempa tersebut. https://t.co/kzn27Mf2bY",0,0,0,0,in,1.52099827116183E+018,1.59628712241965E+018,tauberitamedia,https://twitter.com/tauberitamedia/status/1596287122419650560
971,2022-11-25 23:38:26+00:00,1,Koalisi Wartawan Kota Metro Bantu Galang Dana Korban Gempa Cianjur https://t.co/NPHjMAmap6,0,0,0,0,in,1.57169010286224E+018,1.59628722412729E+018,DShodiqPermono,https://twitter.com/DShodiqPermono/status/1596287224127291392
972,2022-11-25 23:38:29+00:00,1,BUMN ID FOOD Group Gotong Royong serahkan bantuan untuk korban gempa Cianjur https://t.co/GxOhy8mYx1 @KemenBUMN @ForHumBUMN @AryaSinulingga,0,0,3,3,in,7.14977438573277E+017,1.59628723826631E+018,idfood_official,https://twitter.com/idfood_official/status/1596287238266318849
973,2022-11-25 23:39:02+00:00,1,"Pendopo ini pos komando gempa cianjur. Lalu kami ke puskesmas cijedil. Melapor. Puskesmas cijedil ini masuk ke wil kec cugenang, area terparah gempa. Tp puskesmas cijedil tetap berdiri kokoh, aku perhatikan, retak saja tdk, walaupun ketika kami tiba di sana, barang2 berserakan",0,1,0,0,in,960773334,1.59628501552427E+018,miskiy28,https://twitter.com/miskiy28/status/1596287375214514176
974,2022-11-25 23:39:47+00:00,-1,"It's happened.  Memang sebelum kejadian gempa itu teh katanya di Cianjur ada yg berbondong-bondong keluar dari Islam. Ibu ada videonya.""  ðŸ˜Œ""",0,1,0,0,in,192889700,1.59628756547655E+018,DarlaOct,https://twitter.com/DarlaOct/status/1596287565476552705
975,2022-11-25 23:40:20+00:00,1,9 Jenazah Guru TK Korban Gempa Cianjur Ditemukan Basarnas https://t.co/jtSdY1MGcI,1,3,3,9,in,154102750,1.59628770295292E+018,Beritasatu,https://twitter.com/Beritasatu/status/1596287702952923136
976,2022-11-25 23:40:37+00:00,-1,Mohon klarifikasi dari @JNE_ID. Di sini gratis ongkir peduli gempa Cianjur judulnya. Setelah saya kirim barang dengan alamat tempat donasi sahabat saya di Cianjur ternyata kena ongkir karena maksud dari flayer itu adalahâ€¦ lanjut di tweet kedua https://t.co/J1lzX44T4q,0,0,0,0,in,78850514,1.59628777567827E+018,the_cinta,https://twitter.com/the_cinta/status/1596287775678271492
977,2022-11-25 23:42:56+00:00,1,Aksi alumni Akpol 1996 bantu korban gempa Cianjur https://t.co/2QT9hSyVyB,0,0,0,0,in,205287653,1.5962883587159E+018,ElshintaDotcom,https://twitter.com/ElshintaDotcom/status/1596288358715908096
978,2022-11-25 23:44:01+00:00,1,"Topik IM Pagi (26/11/2022), Pro 3 RRI: 1.25 NOV, HARI ANTI INTERNASIONAL KEKERASAN TERHADAP PEREMPUAN 2.FESTIVAL FILM PELAJAR &amp  MAHASISWA 2022 3.HBNGN RI-MALAYSIA DI BWH KEPEMIMPINAN ANWAR IBRAHIM 4.PUNCAK PERHELATAN SAIL TIDORE 5.UPDATE PNNGNN DMPK GEMPA CIANJUR #IMPagi   -Iva",0,0,0,0,in,1129936609,1.5962886309552E+018,RRIPrograma3,https://twitter.com/RRIPrograma3/status/1596288630955204608
979,2022-11-25 23:44:12+00:00,1,"Aksi Alumni Akpol 1996 Bantu Korban Gempa Cianjur  Gempa bumi yg mengguncang Kabupaten Cianjur pada Senin, 21 November lalu mengakibatkan ribuan warga kehilangan tempat tinggal &amp  harus mengungsi. Gempa berkekuatan magnitudo 5.6 ini merenggut ratusan orang meninggal dunia. https://t.co/XKD79Rtzeg",0,1,2,7,in,2558329639,1.59628867551588E+018,poldajateng_,https://twitter.com/poldajateng_/status/1596288675515883521
